location_date,weighted_mean_temp,weighted_min_temp,weighted_max_temp
2015-01-01,1.5850998487687282,-2.3550739425045206,5.483518971573114
2015-01-02,3.8651154655025235,0.3829304666237382,7.480269757217664
2015-01-03,4.477557517420756,0.690696852806453,8.467124116324307
2015-01-04,6.509905487843765,0.6201338847184369,12.172971183720461
2015-01-05,2.501253136025544,-3.511057840879948,9.124690815162374
2015-01-06,0.9093415295479086,-3.4419298500635915,5.4233465844050315
2015-01-07,-0.932283872920103,-6.1247884276828,4.056201212870376
2015-01-08,-2.879010487430548,-7.678451339912496,1.9791560688201875
2015-01-09,0.5652839570524144,-2.8142136349398563,4.375788415859345
2015-01-10,-0.8404711848040667,-4.015128962380229,2.6222795266320915
2015-01-11,3.0962237174577543,-1.1391527516509774,6.760309089109656
2015-01-12,4.567597613637644,2.287505795443313,7.136596991909095
2015-01-13,1.1952114328152126,-2.4116955031921234,5.204689755252691
2015-01-14,0.6037817035232182,-3.480361914144075,4.480225800374354
2015-01-15,3.3075133699376305,-0.42343522130296035,7.575522769242718
2015-01-16,4.641094638540524,-0.9329773493219246,10.322791797307335
2015-01-17,4.343928925621057,-1.2075152308001353,9.74654604482338
2015-01-18,7.221860095909366,2.8635104904951127,12.311786822873907
2015-01-19,7.347464974138654,3.055685347144729,12.016444351710682
2015-01-20,6.479972034055406,2.8551735626115238,10.456642341759414
2015-01-21,5.069932616948926,1.9440751498772908,8.415863219915593
2015-01-22,4.912224562187145,1.6891420805330903,8.581498640272715
2015-01-23,4.473492867415604,1.0840019026759233,7.860832931165827
2015-01-24,6.099738210220954,2.428810232773812,10.711788230285125
2015-01-25,6.857468838965773,1.6611122587797704,12.017788555460136
2015-01-26,4.048736202192039,0.16086029616133235,8.341737328812732
2015-01-27,4.1064550294585604,0.40981578997751594,8.324265413868622
2015-01-28,4.408578653571386,-0.5160290093559535,9.60774951225249
2015-01-29,5.883355662010348,1.5869553866248642,10.227033821742037
2015-01-30,4.470678342741079,-0.18812496335179218,8.239870696420082
2015-01-31,2.5125363563173946,-1.5868106753431215,6.594596789289894
2015-02-01,4.979143418851695,-0.5665516720675451,9.496765748016255
2015-02-02,2.0730219268645005,-3.08702156496085,7.483547014766776
2015-02-03,1.471403575484859,-2.9667170023737532,6.115804273692688
2015-02-04,4.972361779304745,-0.4484562799558769,10.199436792442015
2015-02-05,2.3733533741245285,-3.4718587016754556,8.283795136262913
2015-02-06,2.536359622409516,-2.465150535683516,7.818350325598132
2015-02-07,6.935726681722184,1.6445265387640964,11.838314501731114
2015-02-08,8.832933825942986,4.930205283379698,13.21222899606807
2015-02-09,6.043950949992447,2.7297904031599947,10.326071659617506
2015-02-10,5.572700076398617,1.4663546254944775,10.608369076276706
2015-02-11,5.685931901033013,0.31266289284403176,10.96369743911776
2015-02-12,4.542043641386626,-1.6565690843550664,9.884301483207365
2015-02-13,1.4651245864614062,-3.9783108928766806,7.094850261349362
2015-02-14,4.105417312841926,-2.5447195851683935,10.879239193107445
2015-02-15,0.05674355984539371,-4.946261948816205,5.121225312611839
